"Match_Id","Innings","Team","Over","Runs Scored","Extras","Overall","x","RunRate","Target","RunsNeeded","RunRateNeeded","Team1","Team2","Toss_Winner","match_winner","TossWin","Win"
548350,2,5,10,6,0,6,67,6.7,153,86,8.6,6,5,6,6,0,0
548363,2,5,10,6,0,6,79,7.9,126,47,4.7,10,5,10,5,0,1
598019,2,5,10,6,0,6,68,6.8,125,57,5.7,5,4,5,5,1,1
598037,2,5,10,8,0,8,53,5.3,145,92,9.2,5,11,11,5,0,1
598041,2,5,10,7,0,7,80,8,172,92,9.2,5,2,5,5,1,1
598052,2,5,10,8,0,8,84,8.4,179,95,9.5,5,10,10,5,0,1
598054,2,5,10,9,0,9,77,7.7,155,78,7.8,5,6,6,5,0,1
598057,2,5,10,8,0,8,73,7.3,146,73,7.3,4,5,5,5,1,1
598063,2,5,10,6,0,6,49,4.9,142,93,9.3,5,3,5,5,1,1
598068,2,5,10,2,0,2,60,6,167,107,10.7,7,5,5,7,1,0
598070,2,5,10,2,0,2,44,4.4,137,93,9.3,11,5,11,11,0,0
598076,2,5,10,2,0,2,57,5.7,133,76,7.6,5,11,11,5,0,1
729290,2,5,10,12,0,12,61,6.1,134,73,7.3,11,5,5,5,1,1
729302,2,5,10,3,0,3,56,5.6,141,85,8.5,5,3,5,3,1,0
729310,2,5,10,2,0,2,48,4.8,71,23,2.3,5,2,5,5,1,1
733980,2,5,10,11,0,11,71,7.1,153,82,8.2,6,5,5,5,1,1
733994,2,5,10,7,4,11,60,6,135,75,7.5,5,11,5,11,1,0
734004,2,5,10,5,0,5,68,6.8,191,123,12.3,2,5,2,5,0,1
734022,2,5,10,1,0,1,69,6.9,179,110,11,5,7,7,7,0,0
734038,2,5,10,5,1,6,64,6.4,180,116,11.6,4,5,5,4,1,0
829720,2,5,10,11,0,11,74,7.4,185,111,11.1,6,5,5,5,1,1
829726,2,5,10,4,0,4,69,6.9,165,96,9.6,5,7,7,5,0,1
829732,2,5,10,6,0,6,63,6.3,128,65,6.5,11,5,5,5,1,1
829740,2,5,10,15,0,15,88,8.8,157,69,6.9,5,3,3,5,0,1
829774,2,5,10,5,0,5,87,8.7,188,101,10.1,7,5,5,7,1,0
829792,2,5,10,15,0,15,68,6.8,202,134,13.4,5,11,5,11,1,0
829802,2,5,10,4,0,4,63,6.3,158,95,9.5,3,5,3,3,0,0
829824,2,5,10,7,0,7,68,6.8,181,113,11.3,2,5,2,2,0,0
335989,2,6,10,7,1,8,86,8.6,126,40,4,6,5,5,6,0,1
335993,2,6,10,12,0,12,95,9.5,143,48,4.8,8,6,8,6,0,1
336006,2,6,10,5,0,5,106,10.6,170,64,6.4,3,6,3,6,0,1
336009,2,6,10,16,0,16,81,8.1,163,82,8.2,7,6,6,7,1,0
336022,2,6,10,5,0,5,64,6.4,134,70,7,1,6,1,1,0,0
336031,2,6,10,5,0,5,105,10.5,155,50,5,2,6,6,6,1,1
336037,2,6,10,9,0,9,88,8.8,177,89,8.9,6,7,6,6,1,1
336043,2,6,10,6,2,8,56,5.6,193,137,13.7,6,5,6,5,1,0
392199,2,6,10,3,0,3,64,6.4,150,86,8.6,2,6,2,6,0,1
392206,2,6,10,8,0,8,70,7,149,79,7.9,8,6,6,6,1,1
392211,2,6,10,3,0,3,72,7.2,164,92,9.2,3,6,6,3,1,0
392216,2,6,10,3,0,3,76,7.6,155,79,7.9,6,1,1,6,0,1
392220,2,6,10,6,0,6,52,5.2,117,65,6.5,6,7,7,6,0,1
392224,2,6,10,3,0,3,72,7.2,124,52,5.2,6,1,6,6,1,1
392240,2,6,10,16,0,16,93,9.3,166,73,7.3,6,7,6,6,1,1
419113,2,6,10,7,0,7,61,6.1,143,82,8.2,4,6,6,6,1,1
419116,2,6,10,9,0,9,99,9.9,142,43,4.3,5,6,6,6,1,1
419125,2,6,10,4,0,4,85,8.5,172,87,8.7,8,6,8,8,0,0
419149,2,6,10,11,0,11,91,9.1,182,91,9.1,1,6,1,1,0,0
419157,2,6,10,3,2,5,87,8.7,183,96,9.6,7,6,7,7,0,0
419160,2,6,10,5,1,6,56,5.6,113,57,5.7,3,6,3,6,0,1
419165,2,6,10,4,0,4,59,5.9,146,87,8.7,6,8,8,8,0,0
501218,2,6,10,8,0,8,98,9.8,188,90,9,10,6,6,6,1,1
501221,2,6,10,7,0,7,78,7.8,169,91,9.1,6,8,8,8,0,0
501235,2,6,10,7,0,7,60,6,149,89,8.9,6,1,6,1,1,0
501248,2,6,10,17,0,17,85,8.5,176,91,9.1,8,6,6,6,1,1
501251,2,6,10,10,0,10,56,5.6,179,123,12.3,7,6,6,7,1,0
501258,2,6,10,4,1,5,65,6.5,177,112,11.2,3,6,3,3,0,0
501262,2,6,10,6,0,6,67,6.7,167,100,10,4,6,6,4,1,0
548312,2,6,10,17,0,17,87,8.7,98,11,1.1,1,6,6,6,1,1
548315,2,6,10,2,0,2,68,6.8,158,90,9,2,6,6,2,1,0
548321,2,6,10,10,0,10,79,7.9,111,32,3.2,6,3,6,6,1,1
548326,2,6,10,7,1,8,71,7.1,158,87,8.7,6,8,8,6,0,1
548330,2,6,10,5,0,5,58,5.8,93,35,3.5,7,6,6,6,1,1
548334,2,6,10,10,0,10,112,11.2,188,76,7.6,8,6,8,6,0,1
548338,2,6,10,4,1,5,92,9.2,193,101,10.1,6,10,6,10,1,0
548342,2,6,10,9,0,9,99,9.9,147,48,4.8,10,6,10,6,0,1
548354,2,6,10,8,0,8,96,9.6,142,46,4.6,5,6,5,6,0,1
548374,2,6,10,2,0,2,55,5.5,137,82,8.2,6,4,4,6,0,1
548377,2,6,10,14,0,14,96,9.6,216,120,12,6,2,6,2,1,0
548379,2,6,10,4,1,5,87,8.7,142,55,5.5,4,6,6,6,1,1
548383,2,6,10,9,1,10,83,8.3,163,80,8,6,1,1,1,0,0
548385,2,6,10,7,0,7,89,8.9,223,134,13.4,6,3,6,3,1,0
598006,2,6,10,7,1,8,73,7.3,166,93,9.3,6,5,5,5,0,0
598011,2,6,10,14,1,15,84,8.4,210,126,12.6,7,6,7,7,0,0
598025,2,6,10,9,0,9,58,5.8,170,112,11.2,6,3,3,3,0,0
598029,2,6,10,14,0,14,102,10.2,158,56,5.6,6,7,7,6,0,1
598033,2,6,10,11,4,15,57,5.7,172,115,11.5,4,6,6,4,1,0
598045,2,6,10,6,0,6,56,5.6,137,81,8.1,6,1,1,6,0,1
598059,2,6,10,4,0,4,88,8.8,184,96,9.6,6,2,6,2,1,0
598067,2,6,10,4,1,5,65,6.5,169,104,10.4,3,6,3,3,0,0
598072,2,6,10,3,0,3,65,6.5,173,108,10.8,10,6,10,10,0,0
729294,2,6,10,13,0,13,84,8.4,167,83,8.3,1,6,1,6,0,1
729298,2,6,10,7,0,7,53,5.3,178,125,12.5,3,6,3,3,0,0
729306,2,6,10,14,0,14,86,8.6,185,99,9.9,11,6,11,11,0,0
729314,2,6,10,6,0,6,50,5,126,76,7.6,6,7,7,6,0,1
734010,2,6,10,3,0,3,76,7.6,187,111,11.1,2,6,6,2,1,0
734016,2,6,10,5,0,5,62,6.2,202,140,14,5,6,6,5,1,0
734036,2,6,10,3,0,3,62,6.2,174,112,11.2,7,6,6,7,1,0
829712,2,6,10,9,0,9,67,6.7,151,84,8.4,3,6,6,3,1,0
829730,2,6,10,5,0,5,69,6.9,166,97,9.7,4,6,4,6,0,1
829766,2,6,10,10,0,10,64,6.4,172,108,10.8,1,6,1,1,0,0
829772,2,6,10,11,0,11,75,7.5,119,44,4.4,6,4,6,6,1,1
829782,2,6,10,0,1,1,67,6.7,190,123,12.3,5,6,6,5,1,0
829798,2,6,10,3,0,3,65,6.5,164,99,9.9,6,11,11,11,0,0
829806,2,6,10,6,0,6,66,6.6,120,54,5.4,6,3,3,6,0,1
980918,2,6,10,6,2,8,68,6.8,112,44,4.4,6,4,6,6,1,1
980926,2,6,10,12,0,12,93,9.3,192,99,9.9,2,6,6,6,1,1
980950,2,6,10,8,0,8,51,5.1,173,122,12.2,6,13,6,13,1,0
980966,2,6,10,8,0,8,93,9.3,150,57,5.7,13,6,6,6,1,1
980976,2,6,10,15,0,15,91,9.1,182,91,9.1,4,6,6,4,1,0
980988,2,6,10,4,0,4,78,7.8,147,69,6.9,11,6,6,6,1,1
980998,2,6,10,10,1,11,81,8.1,207,126,12.6,7,6,6,7,1,0
981008,2,6,10,6,0,6,68,6.8,159,91,9.1,6,11,6,6,1,1
1082595,2,6,10,9,0,9,79,7.9,158,79,7.9,2,6,2,2,0,0
1082611,2,6,10,6,1,7,87,8.7,192,105,10.5,11,6,11,11,0,0
1082614,2,6,10,13,0,13,57,5.7,143,86,8.6,7,6,6,7,1,0
1082630,2,6,10,15,1,16,96,9.6,186,90,9,6,11,6,6,1,1
1082632,2,6,10,16,0,16,113,11.3,209,96,9.6,6,13,6,6,1,1
1082635,2,6,10,2,1,3,50,5,213,163,16.3,6,7,6,7,1,0
1082640,2,6,10,10,0,10,92,9.2,196,104,10.4,13,6,6,6,1,1
1082646,2,6,10,8,1,9,76,7.6,162,86,8.6,6,2,2,2,0,0
335994,2,7,10,8,0,8,83,8.3,209,126,12.6,3,7,7,3,1,0
335996,2,7,10,2,0,2,67,6.7,183,116,11.6,4,7,7,4,1,0
336002,2,7,10,5,1,6,69,6.9,138,69,6.9,1,7,1,7,0,1
336013,2,7,10,12,1,13,64,6.4,104,40,4,7,5,7,7,1,1
336017,2,7,10,8,0,8,79,7.9,123,44,4.4,2,7,7,7,1,1
336023,2,7,10,14,3,17,107,10.7,157,50,5,7,3,7,7,1,1
336033,2,7,10,7,0,7,90,9,190,100,10,7,4,7,4,1,0
392197,2,7,10,8,0,8,84,8.4,169,85,8.5,8,7,8,8,0,0
392205,2,7,10,3,0,3,47,4.7,120,73,7.3,4,7,4,4,0,0
392217,2,7,10,10,0,10,71,7.1,146,75,7.5,8,7,8,8,0,0
392227,2,7,10,12,0,12,74,7.4,120,46,4.6,4,7,4,7,0,1
392230,2,7,10,5,0,5,54,5.4,146,92,9.2,7,5,5,5,0,0
419127,2,7,10,5,0,5,76,7.6,156,80,8,7,1,1,7,0,1
419130,2,7,10,4,0,4,98,9.8,181,83,8.3,7,3,7,7,1,1
419137,2,7,10,8,0,8,82,8.2,164,82,8.2,7,4,7,7,1,1
419147,2,7,10,5,0,5,67,6.7,166,99,9.9,3,7,3,3,0,0
419170,2,7,10,14,1,15,58,5.8,169,111,11.1,3,7,3,3,0,0
501206,2,7,10,3,1,4,48,4.8,96,48,4.8,6,7,6,7,0,1
501210,2,7,10,12,0,12,78,7.8,141,63,6.3,2,7,7,7,1,1
501223,2,7,10,6,0,6,63,6.3,119,56,5.6,7,10,10,7,0,1
501256,2,7,10,8,0,8,63,6.3,164,101,10.1,4,7,7,4,1,0
501261,2,7,10,4,4,8,49,4.9,136,87,8.7,7,8,8,8,0,0
501272,2,7,10,8,1,9,84,8.4,176,92,9.2,1,7,7,7,1,1
501274,2,7,10,4,0,4,87,8.7,148,61,6.1,7,1,7,7,1,1
501275,2,7,10,8,0,8,80,8,186,106,10.6,2,7,7,2,1,0
548311,2,7,10,4,0,4,76,7.6,113,37,3.7,3,7,7,7,1,1
548313,2,7,10,4,0,4,48,4.8,130,82,8.2,7,10,7,10,1,0
548319,2,7,10,5,0,5,49,4.9,139,90,9,8,7,8,7,0,1
548344,2,7,10,5,0,5,64,6.4,169,105,10.5,4,7,4,7,0,1
548347,2,7,10,9,1,10,88,8.8,208,120,12,6,7,7,6,1,0
548351,2,7,10,5,0,5,52,5.2,101,49,4.9,7,8,7,7,1,1
548360,2,7,10,4,0,4,74,7.4,174,100,10,7,3,7,7,1,1
548372,2,7,10,5,0,5,56,5.6,172,116,11.6,2,7,7,7,1,1
548375,2,7,10,7,0,7,59,5.9,141,82,8.2,7,1,7,1,1,0
548382,2,7,10,7,0,7,79,7.9,163,84,8.4,5,7,5,7,0,1
548384,2,7,10,4,1,5,77,7.7,188,111,11.1,3,7,7,3,1,0
598004,2,7,10,2,2,4,62,6.2,157,95,9.5,2,7,7,2,1,0
598024,2,7,10,3,0,3,42,4.2,180,138,13.8,5,7,5,5,0,0
598034,2,7,10,4,0,4,79,7.9,160,81,8.1,1,7,1,7,0,1
598060,2,7,10,5,0,5,50,5,113,63,6.3,10,7,10,7,0,1
598065,2,7,10,6,0,6,73,7.3,179,106,10.6,7,11,11,7,0,1
598071,2,7,10,7,0,7,69,6.9,184,115,11.5,4,7,7,4,1,0
598075,2,7,10,3,0,3,92,9.2,193,101,10.1,3,7,3,3,0,0
598077,2,7,10,3,0,3,73,7.3,166,93,9.3,7,5,5,7,0,1
729284,2,7,10,7,0,7,54,5.4,164,110,11,7,1,1,1,0,0
729322,2,7,10,12,0,12,60,6,173,113,11.3,7,11,7,11,1,0
733978,2,7,10,1,0,1,70,7,169,99,9.9,7,4,4,7,0,1
734006,2,7,10,13,0,13,75,7.5,158,83,8.3,11,7,11,7,0,1
734030,2,7,10,11,0,11,96,9.6,157,61,6.1,4,7,7,7,1,1
734046,2,7,10,15,1,16,120,12,190,70,7,7,5,7,7,1,1
829722,2,7,10,5,0,5,32,3.2,178,146,14.6,7,4,7,4,1,0
829752,2,7,10,9,0,9,81,8.1,191,110,11,6,7,7,6,1,0
829788,2,7,10,4,0,4,61,6.1,153,92,9.2,7,6,6,7,0,1
829794,2,7,10,9,0,9,84,8.4,159,75,7.5,3,7,3,7,0,1
829800,2,7,10,17,0,17,83,8.3,236,153,15.3,7,2,2,2,0,0
829820,2,7,10,7,1,8,73,7.3,114,41,4.1,11,7,11,7,0,1
980914,2,7,10,10,5,15,87,8.7,188,101,10.1,1,7,7,7,1,1
980932,2,7,10,11,0,11,81,8.1,171,90,9,7,2,7,7,1,1
980938,2,7,10,8,0,8,78,7.8,165,87,8.7,6,7,7,6,1,0
980952,2,7,10,7,0,7,85,8.5,175,90,9,7,1,7,7,1,1
980962,2,7,10,4,0,4,76,7.6,160,84,8.4,12,7,7,7,1,1
980978,2,7,10,4,0,4,54,5.4,178,124,12.4,7,11,7,11,1,0
980986,2,7,10,2,0,2,60,6,152,92,9.2,2,7,7,7,1,1
1082597,2,7,10,2,0,2,74,7.4,179,105,10.5,7,1,7,7,1,1
1082600,2,7,10,9,0,9,85,8.5,159,74,7.4,7,11,7,7,1,1
1082602,2,7,10,11,0,11,48,4.8,143,95,9.5,2,7,7,7,1,1
1082606,2,7,10,3,1,4,89,8.9,177,88,8.8,7,13,7,7,1,1
1082612,2,7,10,6,0,6,123,12.3,199,76,7.6,4,7,7,7,1,1
1082618,2,7,10,8,0,8,68,6.8,161,93,9.3,7,12,7,12,1,0
1082628,2,7,10,4,0,4,74,7.4,163,89,8.9,7,2,2,7,0,1
1082641,2,7,10,4,0,4,108,10.8,231,123,12.3,7,4,7,4,1,0
1082647,2,7,10,9,0,9,71,7.1,163,92,9.2,7,12,7,12,1,0
1082649,2,7,10,3,0,3,64,6.4,108,44,4.4,7,1,7,7,1,1
335999,2,8,10,21,1,22,130,13,155,25,2.5,7,8,8,8,1,1
336012,2,8,10,1,0,1,78,7.8,145,67,6.7,3,8,8,8,1,1
336019,2,8,10,2,2,4,74,7.4,199,125,12.5,8,1,1,1,0,0
336025,2,8,10,6,0,6,84,8.4,195,111,11.1,6,8,8,6,1,0
336029,2,8,10,3,0,3,59,5.9,179,120,12,8,7,8,7,1,0
336039,2,8,10,5,1,6,63,6.3,157,94,9.4,2,8,8,2,1,0
392189,2,8,10,16,1,17,69,6.9,102,33,3.3,8,1,1,8,0,1
392201,2,8,10,5,0,5,85,8.5,166,81,8.1,3,8,8,8,1,1
392214,2,8,10,3,1,4,79,7.9,179,100,10,3,8,3,3,0,0
392228,2,8,10,3,0,3,83,8.3,174,91,9.1,8,6,8,6,1,0
392233,2,8,10,3,0,3,71,7.1,161,90,9,8,1,8,8,1,1
392234,2,8,10,4,0,4,65,6.5,135,70,7,8,4,8,4,1,0
392241,2,8,10,6,1,7,85,8.5,171,86,8.6,2,8,2,2,0,0
392242,2,8,10,4,0,4,102,10.2,154,52,5.2,6,8,8,8,1,1
419111,2,8,10,11,0,11,88,8.8,162,74,7.4,8,1,8,1,1,0
419135,2,8,10,9,0,9,78,7.8,173,95,9.5,8,7,8,7,1,0
419140,2,8,10,8,1,9,87,8.7,182,95,9.5,1,8,1,1,0,0
419143,2,8,10,7,0,7,68,6.8,179,111,11.1,7,8,7,7,0,0
419146,2,8,10,9,0,9,86,8.6,160,74,7.4,8,5,5,5,0,0
419150,2,8,10,9,3,12,80,8,185,105,10.5,2,8,8,8,1,1
419152,2,8,10,4,0,4,56,5.6,139,83,8.3,8,3,3,8,0,1
419161,2,8,10,8,0,8,82,8.2,175,93,9.3,4,8,8,8,1,1
419168,2,8,10,3,0,3,43,4.3,143,100,10,3,8,3,3,0,0
501208,2,8,10,9,0,9,62,6.2,164,102,10.2,1,8,1,1,0,0
501229,2,8,10,7,0,7,72,7.2,173,101,10.1,8,7,8,7,1,0
501241,2,8,10,7,0,7,88,8.8,166,78,7.8,3,8,3,3,0,0
501244,2,8,10,4,0,4,68,6.8,170,102,10.2,8,1,8,1,1,0
501264,2,8,10,7,0,7,78,7.8,137,59,5.9,10,8,8,8,1,1
548316,2,8,10,10,0,10,73,7.3,194,121,12.1,8,3,8,3,1,0
548357,2,8,10,6,1,7,76,7.6,161,85,8.5,3,8,3,3,0,0
548364,2,8,10,2,0,2,70,7,171,101,10.1,8,4,8,4,1,0
548378,2,8,10,3,1,4,69,6.9,127,58,5.8,8,5,5,8,0,1
501215,2,9,10,10,0,10,84,8.4,183,99,9.9,7,9,9,9,1,1
501220,2,9,10,9,0,9,90,9,132,42,4.2,9,3,9,9,1,1
501234,2,9,10,2,0,2,45,4.5,130,85,8.5,9,8,9,8,1,0
501238,2,9,10,2,1,3,51,5.1,158,107,10.7,9,6,6,6,0,0
501243,2,9,10,6,1,7,89,8.9,141,52,5.2,6,9,9,9,1,1
501266,2,9,10,3,0,3,63,6.3,153,90,9,3,9,3,3,0,0
501207,2,10,10,2,1,3,74,7.4,113,39,3.9,10,4,4,10,0,1
501212,2,10,10,2,0,2,61,6.1,149,88,8.8,10,9,9,10,0,1
501231,2,10,10,6,0,6,58,5.8,143,85,8.5,3,10,10,3,1,0
501237,2,10,10,3,0,3,63,6.3,182,119,11.9,2,10,10,2,1,0
501246,2,10,10,1,0,1,48,4.8,161,113,11.3,10,7,10,7,1,0
501253,2,10,10,4,0,4,69,6.9,120,51,5.1,4,10,4,10,0,1
501255,2,10,10,9,0,9,82,8.2,137,55,5.5,8,10,8,10,0,1
548327,2,10,10,6,0,6,72,7.2,156,84,8.4,10,3,3,10,0,1
548335,2,10,10,4,0,4,65,6.5,165,100,10,3,10,10,3,1,0
548346,2,10,10,2,0,2,73,7.3,178,105,10.5,10,8,8,8,0,0
548353,2,10,10,6,0,6,75,7.5,187,112,11.2,8,10,8,8,0,0
548356,2,10,10,2,0,2,47,4.7,121,74,7.4,10,7,7,7,0,0
548358,2,10,10,10,1,11,66,6.6,151,85,8.5,1,10,1,1,0,0
548367,2,10,10,6,1,7,80,8,174,94,9.4,10,2,10,2,1,0
548370,2,10,10,8,0,8,60,6,171,111,11.1,5,10,5,5,0,0
548380,2,10,10,6,0,6,61,6.1,137,76,7.6,10,1,1,1,0,0
598005,2,10,10,4,0,4,48,4.8,127,79,7.9,11,10,10,11,1,0
598014,2,10,10,5,0,5,87,8.7,146,59,5.9,10,5,5,10,0,1
598016,2,10,10,4,0,4,72,7.2,184,112,11.2,7,10,7,7,0,0
598023,2,10,10,6,0,6,65,6.5,120,55,5.5,10,11,10,11,1,0
598032,2,10,10,8,0,8,76,7.6,264,188,18.8,2,10,10,2,1,0
598040,2,10,10,4,0,4,75,7.5,165,90,9,6,10,10,6,1,0
598043,2,10,10,7,0,7,68,6.8,165,97,9.7,10,3,3,3,0,0
598047,2,10,10,8,1,9,77,7.7,188,111,11.1,10,2,2,2,0,0
598058,2,10,10,5,0,5,49,4.9,153,104,10.4,10,1,1,1,0,0
598015,2,11,10,1,1,2,51,5.1,115,64,6.4,6,11,6,11,0,1
598018,2,11,10,11,0,11,68,6.8,181,113,11.3,1,11,1,1,0,0
598026,2,11,10,6,0,6,56,5.6,124,68,6.8,11,4,4,11,0,1
598044,2,11,10,4,1,5,61,6.1,130,69,6.9,11,7,7,11,0,1
598049,2,11,10,3,0,3,55,5.5,81,26,2.6,11,6,6,11,0,1
598056,2,11,10,11,0,11,75,7.5,224,149,14.9,11,3,11,3,1,0
598074,2,11,10,3,0,3,77,7.7,131,54,5.4,11,1,1,11,0,1
729300,2,11,10,10,0,10,74,7.4,194,120,12,4,11,11,4,1,0
734026,2,11,10,4,0,4,72,7.2,161,89,8.9,11,2,2,11,0,1
734034,2,11,10,8,0,8,100,10,186,86,8.6,3,11,11,11,1,1
829716,2,11,10,10,1,11,80,8,210,130,13,3,11,3,3,0,0
829724,2,11,10,5,0,5,95,9.5,167,72,7.2,2,11,11,11,1,1
829736,2,11,10,10,0,10,69,6.9,168,99,9.9,11,6,6,6,0,0
829756,2,11,10,6,0,6,74,7.4,158,84,8.4,7,11,7,7,0,0
829786,2,11,10,4,0,4,63,6.3,168,105,10.5,1,11,11,1,1,0
980912,2,11,10,5,1,6,92,9.2,228,136,13.6,2,11,11,2,1,0
980928,2,11,10,10,0,10,66,6.6,143,77,7.7,11,7,11,11,1,1
980934,2,11,10,9,1,10,96,9.6,136,40,4,13,11,11,11,1,1
980940,2,11,10,3,0,3,90,9,144,54,5.4,11,4,11,11,1,1
980972,2,11,10,3,0,3,57,5.7,127,70,7,11,13,11,11,1,1
980996,2,11,10,3,1,4,78,7.8,180,102,10.2,4,11,4,11,0,1
981014,2,11,10,3,0,3,73,7.3,172,99,9.9,1,11,11,1,1,0
981022,2,11,10,4,0,4,66,6.6,163,97,9.7,13,11,11,11,1,1
1082596,2,11,10,12,1,13,89,8.9,136,47,4.7,11,13,11,11,1,1
1082604,2,11,10,6,0,6,59,5.9,173,114,11.4,1,11,11,1,1,0
1082634,2,11,10,4,1,5,74,7.4,149,75,7.5,11,12,11,12,1,0
1082638,2,11,10,7,0,7,83,8.3,139,56,5.6,11,7,7,11,0,1
1082643,2,11,10,11,0,11,82,8.2,155,73,7.3,13,11,11,11,1,1
980906,2,12,10,3,0,3,79,7.9,122,43,4.3,7,12,7,12,0,1
980936,2,12,10,8,0,8,73,7.3,186,113,11.3,12,2,12,2,1,0
980948,2,12,10,8,0,8,88,8.8,119,31,3.1,11,12,12,12,1,1
980970,2,12,10,9,0,9,74,7.4,163,89,8.9,6,12,12,12,1,1
980984,2,12,10,5,0,5,52,5.2,138,86,8.6,12,11,11,11,0,0
981002,2,12,10,3,0,3,63,6.3,122,59,5.9,12,6,12,12,1,1
981010,2,12,10,3,0,3,62,6.2,173,111,11.1,12,4,4,12,0,1
1082592,2,12,10,11,0,11,93,9.3,185,92,9.2,12,7,0,12,0,1
1082599,2,12,10,10,0,10,68,6.8,206,138,13.8,12,6,12,6,1,0
1082615,2,12,10,15,0,15,83,8.3,177,94,9.4,12,11,12,12,1,1
1082629,2,12,10,15,0,15,67,6.7,162,95,9.5,12,13,12,12,1,1
1082631,2,12,10,7,0,7,96,9.6,156,60,6,1,12,12,12,1,1
1082642,2,12,10,4,0,4,78,7.8,169,91,9.1,6,12,6,6,0,0
1082645,2,12,10,4,0,4,62,6.2,74,12,1.2,12,4,12,12,1,1
1082650,2,12,10,8,0,8,58,5.8,130,72,7.2,7,12,7,7,0,0
980910,2,13,10,9,0,9,98,9.8,162,64,6.4,4,13,13,13,1,1
980916,2,13,10,4,2,6,93,9.3,164,71,7.1,13,12,12,13,0,1
980922,2,13,10,8,0,8,74,7.4,144,70,7,7,13,13,13,1,1
980942,2,13,10,8,0,8,95,9.5,181,86,8.6,13,2,2,13,0,1
980954,2,13,10,12,0,12,112,11.2,196,84,8.4,12,13,13,13,1,1
980960,2,13,10,7,1,8,57,5.7,155,98,9.8,13,4,13,4,1,0
980980,2,13,10,8,0,8,89,8.9,159,70,7,1,13,13,13,1,1
980992,2,13,10,3,0,3,54,5.4,245,191,19.1,2,13,13,2,1,0
981006,2,13,10,9,1,10,97,9.7,125,28,2.8,13,1,13,13,1,1
981012,2,13,10,4,0,4,100,10,173,73,7.3,13,7,13,13,1,1
1082603,2,13,10,1,1,2,96,9.6,172,76,7.6,13,12,13,13,1,1
1082610,2,13,10,7,1,8,103,10.3,214,111,11.1,13,2,13,2,1,0
1082613,2,13,10,3,0,3,99,9.9,188,89,8.9,1,13,13,13,1,1
1082616,2,13,10,11,1,12,82,8.2,189,107,10.7,13,4,13,4,1,0
1082621,2,13,10,6,2,8,89,8.9,135,46,4.6,2,13,13,13,1,1
1082637,2,13,10,12,0,12,103,10.3,190,87,8.7,4,13,13,13,1,1
